branch_id,from_bus_id,to_bus_id,r,x,b,rateA,rateB,rateC,ratio,angle,status,angmin,angmax,Pf,Qf,Pt,Qt,mu_Sf,mu_St,mu_angmin,mu_angmax,branch_device_type,interconnect,from_zone_id,to_zone_id,from_zone_name,to_zone_name,from_lat,from_lon,to_lat,to_lon
102694,3006067,3006066,0.00017,0.00814,0.0,1115.0,0.0,0.0,1.0,0.0,1,0,0,-520.37,-51.94,520.81,73.28,0,0,0,0,Transformer,Texas,306,306,South Central,South Central,29.6244,-98.1419,29.6244,-98.1419
102695,3006069,3006066,0.00023,0.01215,0.0,667.0,0.0,0.0,1.0,0.0,1,0,0,125.35,23.91,-125.32,-22.04,0,0,0,0,Transformer,Texas,306,306,South Central,South Central,29.6244,-98.1419,29.6244,-98.1419
102696,3006070,3006066,0.00044,0.02944,0.0,677.0,0.0,0.0,1.0,0.0,1,0,0,132.82,10.94,-132.75,-6.01,0,0,0,0,Transformer,Texas,306,306,South Central,South Central,29.6244,-98.1419,29.6244,-98.1419
102697,3006071,3006066,0.00013,0.00964,0.0,670.0,0.0,0.0,1.0,0.0,1,0,0,107.43,31.06,-107.42,-29.93,0,0,0,0,Transformer,Texas,306,306,South Central,South Central,29.6244,-98.1419,29.6244,-98.1419
102698,3006072,3006066,0.00026,0.02419,0.0,679.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,Transformer,Texas,306,306,South Central,South Central,29.6244,-98.1419,29.6244,-98.1419
102699,3006073,3006066,0.00026,0.01616,0.0,664.0,0.0,0.0,1.0,0.0,1,0,0,132.82,18.29,-132.78,-15.55,0,0,0,0,Transformer,Texas,306,306,South Central,South Central,29.6244,-98.1419,29.6244,-98.1419
102700,3006074,3006066,0.00036,0.01602,0.0,666.0,0.0,0.0,1.0,0.0,1,0,0,132.82,17.59,-132.76,-14.88,0,0,0,0,Transformer,Texas,306,306,South Central,South Central,29.6244,-98.1419,29.6244,-98.1419
102701,3006068,3006067,0.00105,0.0432,0.0,300.0,0.0,0.0,1.0,0.0,1,0,0,-159.4,-6.48,159.66,17.16,0,0,0,0,Transformer,Texas,306,306,South Central,South Central,29.6244,-98.1419,29.6244,-98.1419
102702,3006068,3006067,0.00105,0.0432,0.0,300.0,0.0,0.0,1.0,0.0,1,0,0,-159.4,-6.48,159.66,17.16,0,0,0,0,Transformer,Texas,306,306,South Central,South Central,29.6244,-98.1419,29.6244,-98.1419
102703,3006279,3006067,0.00289,0.02062,0.0376,443.0,0.0,0.0,0.0,0.0,1,0,0,21.91,-3.4,-21.9,-0.43,0,0,0,0,Line,Texas,306,306,South Central,South Central,29.5428,-97.9371,29.6244,-98.1419
102704,3006076,3006075,0.00022,0.01507,0.0,1058.0,0.0,0.0,1.0,0.0,1,0,0,-261.77,14.65,261.92,-4.73,0,0,0,0,Transformer,Texas,306,306,South Central,South Central,29.9172,-96.7506,29.9172,-96.7506
102705,3006078,3006075,0.00016,0.01164,0.0,1159.0,0.0,0.0,1.0,0.0,1,0,0,482.07,-68.73,-481.7,95.65,0,0,0,0,Transformer,Texas,306,306,South Central,South Central,29.9172,-96.7506,29.9172,-96.7506
102706,3006079,3006075,9e-05,0.00542,0.0,1165.0,0.0,0.0,1.0,0.0,1,0,0,333.68,-68.73,-333.58,74.8,0,0,0,0,Transformer,Texas,306,306,South Central,South Central,29.9172,-96.7506,29.9172,-96.7506
102707,3006080,3006075,8e-05,0.0074,0.0,1152.0,0.0,0.0,1.0,0.0,1,0,0,333.68,-68.73,-333.59,77.05,0,0,0,0,Transformer,Texas,306,306,South Central,South Central,29.9172,-96.7506,29.9172,-96.7506
102708,3006075,3006101,0.00034,0.00413,0.27429,2020.0,0.0,0.0,0.0,0.0,1,0,0,424.91,-113.06,-424.29,91.91,0,0,0,0,Line,Texas,306,306,South Central,South Central,29.9172,-96.7506,30.0381,-96.9875
102709,3007018,3006075,0.00154,0.01865,1.23907,2020.0,0.0,0.0,0.0,0.0,1,0,0,-41.64,-37.57,41.68,-91.77,0,0,0,0,Line,Texas,307,306,Coast,South Central,28.8947,-97.135,29.9172,-96.7506
102710,3006077,3006076,0.0007,0.0251,0.0,176.4,0.0,0.0,1.0,0.0,1,0,0,-151.15,5.67,151.3,-0.17,0,0,0,0,Transformer,Texas,306,306,South Central,South Central,29.9172,-96.7506,29.9172,-96.7506
102711,3006102,3006076,0.00351,0.02507,0.04571,850.0,0.0,0.0,0.0,0.0,1,0,0,-135.74,20.08,136.38,-20.31,0,0,0,0,Line,Texas,306,306,South Central,South Central,30.0381,-96.9875,29.9172,-96.7506
102712,3006188,3006076,0.00528,0.03774,0.0688,443.0,0.0,0.0,0.0,0.0,1,0,0,25.95,-12.73,-25.91,5.84,0,0,0,0,Line,Texas,306,306,South Central,South Central,29.696,-96.4255,29.9172,-96.7506
102713,3006077,3006135,0.01114,0.04621,0.00784,149.0,0.0,0.0,0.0,0.0,1,0,0,61.13,13.37,-60.71,-12.44,0,0,0,0,Line,Texas,306,306,South Central,South Central,29.9172,-96.7506,30.043,-96.6992
102714,3006077,3006311,0.01033,0.04605,0.00675,149.0,0.0,0.0,0.0,0.0,1,0,0,90.02,-19.04,-89.18,22.06,0,0,0,0,Line,Texas,306,306,South Central,South Central,29.9172,-96.7506,29.8066,-96.6865
102715,3006082,3006081,0.00602,0.1165,0.0,80.0,0.0,0.0,1.0,0.0,1,0,0,41.37,12.07,-41.27,-10.07,0,0,0,0,Transformer,Texas,306,306,South Central,South Central,30.5553,-98.2576,30.5553,-98.2576
102716,3006083,3006081,0.00631,0.2531,0.0,80.0,0.0,0.0,1.0,0.0,1,0,0,65.3,9.55,-65.05,0.64,0,0,0,0,Transformer,Texas,306,306,South Central,South Central,30.5553,-98.2576,30.5553,-98.2576
102717,3006081,3006156,0.00412,0.01838,0.0027,149.0,0.0,0.0,0.0,0.0,1,0,0,89.03,18.42,-88.71,-17.25,0,0,0,0,Line,Texas,306,306,South Central,South Central,30.5553,-98.2576,30.5812,-98.2087
102718,3006212,3006081,0.00581,0.0241,0.00409,149.0,0.0,0.0,0.0,0.0,1,0,0,-17.26,8.64,17.28,-8.99,0,0,0,0,Line,Texas,306,306,South Central,South Central,30.556,-98.3384,30.5553,-98.2576
102719,3006085,3006084,0.01088,0.45298,0.0,31.0,0.0,0.0,1.0,0.0,1,0,0,1.05,0.0,-1.05,0.0,0,0,0,0,Transformer,Texas,306,306,South Central,South Central,30.557,-97.6903,30.557,-97.6903
102720,3006086,3006084,0.00567,0.21309,0.0,41.0,0.0,0.0,1.0,0.0,1,0,0,22.5,0.0,-22.47,1.05,0,0,0,0,Transformer,Texas,306,306,South Central,South Central,30.557,-97.6903,30.557,-97.6903
102721,3006087,3006084,0.01529,0.2834,0.0,43.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,Transformer,Texas,306,306,South Central,South Central,30.557,-97.6903,30.557,-97.6903
102722,3006088,3006084,0.00292,0.0945,0.0,25.0,0.0,0.0,1.0,0.0,1,0,0,7.95,0.0,-7.95,0.06,0,0,0,0,Transformer,Texas,306,306,South Central,South Central,30.557,-97.6903,30.557,-97.6903
102723,3006089,3006084,0.00558,0.2567,0.0,25.0,0.0,0.0,1.0,0.0,1,0,0,10.42,0.0,-10.41,0.27,0,0,0,0,Transformer,Texas,306,306,South Central,South Central,30.557,-97.6903,30.557,-97.6903
102724,3006090,3006084,0.00213,0.09907,0.0,46.0,0.0,0.0,1.0,0.0,1,0,0,30.52,0.0,-30.5,0.9,0,0,0,0,Transformer,Texas,306,306,South Central,South Central,30.557,-97.6903,30.557,-97.6903
102725,3006084,3006136,0.00536,0.03659,0.00622,221.0,0.0,0.0,0.0,0.0,1,0,0,101.43,-20.05,-100.87,23.23,0,0,0,0,Line,Texas,306,306,South Central,South Central,30.557,-97.6903,30.6479,-97.7532
102726,3006084,3006355,0.00317,0.01386,0.00211,221.0,0.0,0.0,0.0,0.0,1,0,0,-29.05,17.76,29.08,-17.82,0,0,0,0,Line,Texas,306,306,South Central,South Central,30.557,-97.6903,30.5344,-97.7256
102727,3006091,3006176,0.01965,0.04804,0.00629,221.0,0.0,0.0,0.0,0.0,1,0,0,-56.53,67.62,57.98,-64.73,0,0,0,0,Line,Texas,306,306,South Central,South Central,30.0344,-98.1428,30.1119,-98.0336
102728,3006251,3006091,0.00626,0.03578,0.00538,98.0,0.0,0.0,0.0,0.0,1,0,0,-18.6,-42.64,18.73,42.82,0,0,0,0,Line,Texas,306,306,South Central,South Central,29.9711,-98.2282,30.0344,-98.1428
102729,3006265,3006092,0.03066,0.13415,0.02043,221.0,0.0,0.0,0.0,0.0,1,0,0,108.15,-26.07,-104.51,39.86,0,0,0,0,Line,Texas,306,306,South Central,South Central,29.1297,-97.3112,29.477,-97.4489
102730,3006092,3006340,0.02123,0.09289,0.01415,221.0,0.0,0.0,0.0,0.0,1,0,0,68.84,-2.45,-67.9,5.12,0,0,0,0,Line,Texas,306,306,South Central,South Central,29.477,-97.4489,29.4289,-97.7358
102731,3006094,3006093,0.01077,0.02588,0.00351,98.0,0.0,0.0,0.0,0.0,1,0,0,36.96,11.52,-36.81,-11.49,0,0,0,0,Line,Texas,306,306,South Central,South Central,29.6272,-98.4271,29.6905,-98.4018
102732,3006093,3006191,0.00537,0.02229,0.00378,149.0,0.0,0.0,0.0,0.0,1,0,0,-3.73,0.01,3.73,-0.39,0,0,0,0,Line,Texas,306,306,South Central,South Central,29.6905,-98.4018,29.6562,-98.3391
102733,3006094,3006352,0.00312,0.02171,0.00355,221.0,0.0,0.0,0.0,0.0,1,0,0,72.88,-27.62,-72.7,28.55,0,0,0,0,Line,Texas,306,306,South Central,South Central,29.6272,-98.4271,29.6341,-98.4974
102734,3006094,3006352,0.00312,0.02171,0.00355,221.0,0.0,0.0,0.0,0.0,1,0,0,72.88,-27.62,-72.7,28.55,0,0,0,0,Line,Texas,306,306,South Central,South Central,29.6272,-98.4271,29.6341,-98.4974
102735,3006116,3006095,0.02712,0.06628,0.00868,98.0,0.0,0.0,0.0,0.0,1,0,0,-18.04,-5.5,18.13,4.85,0,0,0,0,Line,Texas,306,306,South Central,South Central,30.4655,-97.3841,30.56,-97.5461
102736,3006095,3006353,0.00442,0.03018,0.00514,221.0,0.0,0.0,0.0,0.0,1,0,0,-55.46,13.27,55.6,-12.84,0,0,0,0,Line,Texas,306,306,South Central,South Central,30.56,-97.5461,30.5434,-97.6456
102737,3006095,3006353,0.00442,0.03018,0.00514,221.0,0.0,0.0,0.0,0.0,1,0,0,-55.46,13.27,55.6,-12.84,0,0,0,0,Line,Texas,306,306,South Central,South Central,30.56,-97.5461,30.5434,-97.6456
102738,3006095,3006358,0.00976,0.04048,0.00687,250.0,0.0,0.0,0.0,0.0,1,0,0,24.42,-50.77,-24.12,51.29,0,0,0,0,Line,Texas,306,306,South Central,South Central,30.56,-97.5461,30.6591,-97.6182
102739,3006196,3006096,0.02156,0.08942,0.01517,149.0,0.0,0.0,0.0,0.0,1,0,0,-44.61,-12.58,45.06,12.87,0,0,0,0,Line,Texas,306,306,South Central,South Central,29.9401,-97.5683,29.6961,-97.4707
102740,3006096,3006202,0.01774,0.10129,0.01522,98.0,0.0,0.0,0.0,0.0,1,0,0,-14.13,14.78,14.21,-15.95,0,0,0,0,Line,Texas,306,306,South Central,South Central,29.6961,-97.4707,29.6596,-97.7852
102741,3006096,3006340,0.02271,0.13634,0.0185,98.0,0.0,0.0,0.0,0.0,1,0,0,-21.52,11.08,21.65,-12.24,0,0,0,0,Line,Texas,306,306,South Central,South Central,29.6961,-97.4707,29.4289,-97.7358
102742,3006097,3006220,0.00366,0.025,0.00425,221.0,0.0,0.0,0.0,0.0,1,0,0,-65.25,-15.88,65.41,16.57,0,0,0,0,Line,Texas,306,306,South Central,South Central,29.5886,-98.4746,29.5381,-98.4152
102743,3006097,3006220,0.00366,0.025,0.00425,221.0,0.0,0.0,0.0,0.0,1,0,0,-65.25,-15.88,65.41,16.57,0,0,0,0,Line,Texas,306,306,South Central,South Central,29.5886,-98.4746,29.5381,-98.4152
102744,3006097,3006225,0.01044,0.04569,0.00696,149.0,0.0,0.0,0.0,0.0,1,0,0,25.14,1.9,-25.07,-2.31,0,0,0,0,Line,Texas,306,306,South Central,South Central,29.5886,-98.4746,29.4646,-98.4937
102745,3006098,3006123,0.00317,0.02048,0.00391,221.0,0.0,0.0,0.0,0.0,1,0,0,-59.61,14.12,59.73,-13.74,0,0,0,0,Line,Texas,306,306,South Central,South Central,30.388,-97.7069,30.3557,-97.6447
102746,3006098,3006123,0.00317,0.02048,0.00391,221.0,0.0,0.0,0.0,0.0,1,0,0,-59.61,14.12,59.73,-13.74,0,0,0,0,Line,Texas,306,306,South Central,South Central,30.388,-97.7069,30.3557,-97.6447
102747,3006098,3006208,0.00691,0.01691,0.00221,98.0,0.0,0.0,0.0,0.0,1,0,0,3.47,-89.04,-2.92,90.15,0,0,0,0,Line,Texas,306,306,South Central,South Central,30.388,-97.7069,30.4299,-97.7178
102748,3006098,3006289,0.00552,0.02415,0.00368,149.0,0.0,0.0,0.0,0.0,1,0,0,-16.46,23.34,16.51,-23.51,0,0,0,0,Line,Texas,306,306,South Central,South Central,30.388,-97.7069,30.3482,-97.7681
102749,3006099,3006204,0.00266,0.01519,0.00228,98.0,0.0,0.0,0.0,0.0,1,0,0,20.59,-1.81,-20.58,1.65,0,0,0,0,Line,Texas,306,306,South Central,South Central,29.4606,-98.4386,29.4412,-98.4805
102750,3006099,3006225,0.0031,0.01769,0.00266,98.0,0.0,0.0,0.0,0.0,1,0,0,50.4,23.76,-50.31,-23.48,0,0,0,0,Line,Texas,306,306,South Central,South Central,29.4606,-98.4386,29.4646,-98.4937
102751,3006099,3006310,0.00667,0.02767,0.0047,149.0,0.0,0.0,0.0,0.0,1,0,0,-92.37,-28.0,92.99,30.08,0,0,0,0,Line,Texas,306,306,South Central,South Central,29.4606,-98.4386,29.4741,-98.3481
102752,3006100,3006128,0.01671,0.10034,0.01362,98.0,0.0,0.0,0.0,0.0,1,0,0,25.37,-0.1,-25.27,-0.62,0,0,0,0,Line,Texas,306,306,South Central,South Central,29.3536,-98.2383,29.3055,-98.5311
102753,3006180,3006100,0.00956,0.0418,0.00637,149.0,0.0,0.0,0.0,0.0,1,0,0,55.07,-23.23,-54.72,24.08,0,0,0,0,Line,Texas,306,306,South Central,South Central,29.3504,-98.107,29.3536,-98.2383
102754,3006283,3006100,0.00566,0.0323,0.00485,98.0,0.0,0.0,0.0,0.0,1,0,0,8.43,34.57,-8.36,-34.66,0,0,0,0,Line,Texas,306,306,South Central,South Central,29.4366,-98.2051,29.3536,-98.2383
102755,3006102,3006101,0.00013,0.0085,0.0,1307.0,0.0,0.0,1.0,0.0,1,0,0,-665.32,9.13,665.87,26.87,0,0,0,0,Transformer,Texas,306,306,South Central,South Central,30.0381,-96.9875,30.0381,-96.9875
102756,3006104,3006101,0.00031,0.02423,0.0,378.0,0.0,0.0,1.0,0.0,1,0,0,60.41,30.79,-60.4,-29.74,0,0,0,0,Transformer,Texas,306,306,South Central,South Central,30.0381,-96.9875,30.0381,-96.9875
102757,3006105,3006101,0.00037,0.03898,0.0,368.0,0.0,0.0,1.0,0.0,1,0,0,60.41,30.79,-60.39,-29.12,0,0,0,0,Transformer,Texas,306,306,South Central,South Central,30.0381,-96.9875,30.0381,-96.9875
102758,3006106,3006101,0.00018,0.00963,0.0,560.0,0.0,0.0,1.0,0.0,1,0,0,120.82,61.59,-120.79,-59.92,0,0,0,0,Transformer,Texas,306,306,South Central,South Central,30.0381,-96.9875,30.0381,-96.9875
102759,3006103,3006102,0.00102,0.04506,0.0,439.0,0.0,0.0,1.0,0.0,1,0,0,-232.51,34.28,233.05,-10.82,0,0,0,0,Transformer,Texas,306,306,South Central,South Central,30.0381,-96.9875,30.0381,-96.9875
102760,3006103,3006117,0.00862,0.06005,0.00982,221.0,0.0,0.0,0.0,0.0,1,0,0,70.94,0.02,-70.53,1.79,0,0,0,0,Line,Texas,306,306,South Central,South Central,30.0381,-96.9875,30.0139,-97.1821
102761,3006103,3006117,0.00862,0.06005,0.00982,221.0,0.0,0.0,0.0,0.0,1,0,0,70.94,0.02,-70.53,1.79,0,0,0,0,Line,Texas,306,306,South Central,South Central,30.0381,-96.9875,30.0139,-97.1821
102762,3006103,3006183,0.01177,0.05149,0.00784,149.0,0.0,0.0,0.0,0.0,1,0,0,56.43,13.56,-56.06,-12.74,0,0,0,0,Line,Texas,306,306,South Central,South Central,30.0381,-96.9875,30.1676,-96.923
102763,3006108,3006107,0.00061,0.04374,0.0,380.0,0.0,0.0,1.0,0.0,1,0,0,-5.51,-37.19,5.52,37.79,0,0,0,0,Transformer,Texas,306,306,South Central,South Central,30.5659,-97.064,30.5659,-97.064
102764,3006110,3006107,0.00015,0.01079,0.0,1181.0,0.0,0.0,1.0,0.0,1,0,0,306.17,64.21,-306.04,-54.45,0,0,0,0,Transformer,Texas,306,306,South Central,South Central,30.5659,-97.064,30.5659,-97.064
102765,3006111,3006107,0.00014,0.01069,0.0,1208.0,0.0,0.0,1.0,0.0,1,0,0,299.22,64.9,-299.1,-55.63,0,0,0,0,Transformer,Texas,306,306,South Central,South Central,30.5659,-97.064,30.5659,-97.064
102766,3006107,3008082,0.00113,0.01368,0.90909,2020.0,0.0,0.0,0.0,0.0,1,0,0,-164.96,-38.91,165.25,-54.75,0,0,0,0,Line,Texas,306,308,South Central,East,30.5659,-97.064,31.1803,-96.4866
102767,3006109,3006108,0.00252,0.10367,0.0,137.0,0.0,0.0,1.0,0.0,1,0,0,-49.93,5.8,50.0,-3.28,0,0,0,0,Transformer,Texas,306,306,South Central,South Central,30.5659,-97.064,30.5659,-97.064
102768,3006108,3006192,0.00493,0.03524,0.06426,523.0,0.0,0.0,0.0,0.0,1,0,0,-224.13,50.44,226.66,-38.98,0,0,0,0,Line,Texas,306,306,South Central,South Central,30.5659,-97.064,30.5416,-96.6762
102769,3006338,3006109,0.03888,0.09504,0.01244,98.0,0.0,0.0,0.0,0.0,1,0,0,-35.0,9.82,35.5,-9.89,0,0,0,0,Line,Texas,306,306,South Central,South Central,30.7004,-96.8306,30.5659,-97.064
102770,3006113,3006175,0.00078,0.00501,0.00096,221.0,0.0,0.0,0.0,0.0,1,0,0,33.57,20.31,-33.56,-20.33,0,0,0,0,Line,Texas,306,306,South Central,South Central,30.2706,-97.7426,30.2822,-97.731
102771,3006113,3006175,0.00078,0.00501,0.00096,221.0,0.0,0.0,0.0,0.0,1,0,0,33.57,20.31,-33.56,-20.33,0,0,0,0,Line,Texas,306,306,South Central,South Central,30.2706,-97.7426,30.2822,-97.731
102772,3006113,3006345,0.00258,0.01129,0.00172,149.0,0.0,0.0,0.0,0.0,1,0,0,55.19,-6.23,-55.11,6.4,0,0,0,0,Line,Texas,306,306,South Central,South Central,30.2706,-97.7426,30.29,-97.7147
102773,3006114,3006204,0.01029,0.04585,0.00672,149.0,0.0,0.0,0.0,0.0,1,0,0,-54.08,-9.39,54.39,10.11,0,0,0,0,Line,Texas,306,306,South Central,South Central,29.4715,-98.6178,29.4412,-98.4805
102774,3006114,3006261,0.00516,0.03097,0.0042,98.0,0.0,0.0,0.0,0.0,1,0,0,-16.46,-10.6,16.48,10.3,0,0,0,0,Line,Texas,306,306,South Central,South Central,29.4715,-98.6178,29.3913,-98.6187
102775,3006159,3006115,0.00432,0.02954,0.00503,221.0,0.0,0.0,0.0,0.0,1,0,0,60.36,13.84,-60.2,-13.23,0,0,0,0,Line,Texas,306,306,South Central,South Central,29.5471,-98.2626,29.556,-98.3603
102776,3006159,3006115,0.00432,0.02954,0.00503,221.0,0.0,0.0,0.0,0.0,1,0,0,60.36,13.84,-60.2,-13.23,0,0,0,0,Line,Texas,306,306,South Central,South Central,29.5471,-98.2626,29.556,-98.3603
102777,3006115,3006191,0.0085,0.03718,0.00566,149.0,0.0,0.0,0.0,0.0,1,0,0,-47.78,7.0,47.97,-6.71,0,0,0,0,Line,Texas,306,306,South Central,South Central,29.556,-98.3603,29.6562,-98.3391
102778,3006115,3006225,0.0095,0.05707,0.00774,98.0,0.0,0.0,0.0,0.0,1,0,0,6.17,5.95,-6.16,-6.68,0,0,0,0,Line,Texas,306,306,South Central,South Central,29.556,-98.3603,29.4646,-98.4937
102779,3006115,3006250,0.00313,0.01394,0.00204,149.0,0.0,0.0,0.0,0.0,1,0,0,30.87,-23.64,-30.82,23.65,0,0,0,0,Line,Texas,306,306,South Central,South Central,29.556,-98.3603,29.5186,-98.363
102780,3006181,3006116,0.01119,0.06392,0.00961,98.0,0.0,0.0,0.0,0.0,1,0,0,39.0,10.65,-38.82,-10.61,0,0,0,0,Line,Texas,306,306,South Central,South Central,30.3397,-97.5235,30.4655,-97.3841
102781,3006119,3006118,0.00021,0.01219,0.0,1133.0,0.0,0.0,1.0,0.0,1,0,0,-530.05,-75.27,530.63,108.88,0,0,0,0,Transformer,Texas,306,306,South Central,South Central,30.5039,-97.8242,30.5039,-97.8242
102782,3006118,3006349,9e-05,0.00182,0.12727,2768.0,0.0,0.0,0.0,0.0,1,0,0,-28.71,-133.09,28.72,119.8,0,0,0,0,Line,Texas,306,306,South Central,South Central,30.5039,-97.8242,30.3974,-97.8426
102783,3006120,3006119,0.00056,0.0289,0.0,350.0,0.0,0.0,1.0,0.0,1,0,0,-202.19,4.55,202.41,6.85,0,0,0,0,Transformer,Texas,306,306,South Central,South Central,30.5039,-97.8242,30.5039,-97.8242
102784,3006120,3006119,0.00056,0.0289,0.0,350.0,0.0,0.0,1.0,0.0,1,0,0,-202.19,4.55,202.41,6.85,0,0,0,0,Transformer,Texas,306,306,South Central,South Central,30.5039,-97.8242,30.5039,-97.8242
102785,3006119,3006354,0.00095,0.00925,0.01779,548.0,0.0,0.0,0.0,0.0,1,0,0,125.38,40.75,-125.22,-41.04,0,0,0,0,Line,Texas,306,306,South Central,South Central,30.5039,-97.8242,30.5344,-97.7256
102786,3006290,3006120,0.00336,0.02297,0.00391,221.0,0.0,0.0,0.0,0.0,1,0,0,-121.16,48.03,121.7,-44.71,0,0,0,0,Line,Texas,306,306,South Central,South Central,30.4924,-97.7483,30.5039,-97.8242
102787,3006290,3006120,0.00336,0.02297,0.00391,221.0,0.0,0.0,0.0,0.0,1,0,0,-121.16,48.03,121.7,-44.71,0,0,0,0,Line,Texas,306,306,South Central,South Central,30.4924,-97.7483,30.5039,-97.8242
102788,3006121,3006174,0.00587,0.03351,0.00504,98.0,0.0,0.0,0.0,0.0,1,0,0,11.98,-6.29,-11.97,5.83,0,0,0,0,Line,Texas,306,306,South Central,South Central,29.5373,-98.4879,29.4916,-98.3971
102789,3006121,3006179,0.0239,0.05842,0.00765,98.0,0.0,0.0,0.0,0.0,1,0,0,2.5,-1.3,-2.5,0.52,0,0,0,0,Line,Texas,306,306,South Central,South Central,29.5373,-98.4879,29.6605,-98.5835
102790,3006220,3006121,0.0032,0.02187,0.00372,221.0,0.0,0.0,0.0,0.0,1,0,0,79.17,-28.05,-78.94,29.19,0,0,0,0,Line,Texas,306,306,South Central,South Central,29.5381,-98.4152,29.5373,-98.4879
102791,3006220,3006121,0.0032,0.02187,0.00372,221.0,0.0,0.0,0.0,0.0,1,0,0,79.17,-28.05,-78.94,29.19,0,0,0,0,Line,Texas,306,306,South Central,South Central,29.5381,-98.4152,29.5373,-98.4879
102792,3006122,3006327,0.03109,0.07602,0.00995,98.0,0.0,0.0,0.0,0.0,1,0,0,5.24,-11.52,-5.19,10.6,0,0,0,0,Line,Texas,306,306,South Central,South Central,29.38,-96.8362,29.4886,-96.6525
102793,3007337,3006122,0.02322,0.13264,0.01993,98.0,0.0,0.0,0.0,0.0,1,0,0,28.13,-6.06,-27.94,5.08,0,0,0,0,Line,Texas,307,306,Coast,South Central,29.0424,-96.6897,29.38,-96.8362
102794,3006233,3006123,0.00405,0.02315,0.00348,98.0,0.0,0.0,0.0,0.0,1,0,0,-23.98,-17.7,24.02,17.56,0,0,0,0,Line,Texas,306,306,South Central,South Central,30.2971,-97.6178,30.3557,-97.6447
102795,3006124,3006131,0.01842,0.07644,0.01297,149.0,0.0,0.0,0.0,0.0,1,0,0,78.1,-12.01,-76.97,15.38,0,0,0,0,Line,Texas,306,306,South Central,South Central,29.7588,-98.1905,29.8948,-98.391
102796,3006191,3006124,0.00835,0.05393,0.01029,221.0,0.0,0.0,0.0,0.0,1,0,0,-68.48,2.34,68.87,-0.87,0,0,0,0,Line,Texas,306,306,South Central,South Central,29.6562,-98.3391,29.7588,-98.1905
102797,3006124,3006314,0.01906,0.08338,0.0127,149.0,0.0,0.0,0.0,0.0,1,0,0,67.43,-10.36,-66.56,12.88,0,0,0,0,Line,Texas,306,306,South Central,South Central,29.7588,-98.1905,29.7695,-98.4532
102798,3006180,3006125,0.00599,0.02482,0.00421,149.0,0.0,0.0,0.0,0.0,1,0,0,-89.21,13.55,89.7,-11.95,0,0,0,0,Line,Texas,306,306,South Central,South Central,29.3504,-98.107,29.2935,-98.057
102799,3006125,3006322,0.01845,0.08069,0.01229,149.0,0.0,0.0,0.0,0.0,1,0,0,-92.29,11.21,93.88,-5.49,0,0,0,0,Line,Texas,306,306,South Central,South Central,29.2935,-98.057,29.0734,-98.0804
102800,3006126,3006130,0.00394,0.01755,0.00257,221.0,0.0,0.0,0.0,0.0,1,0,0,-31.01,2.53,31.05,-2.62,0,0,0,0,Line,Texas,306,306,South Central,South Central,30.1784,-97.8887,30.1328,-97.8747
102801,3006126,3006176,0.00718,0.05004,0.00818,221.0,0.0,0.0,0.0,0.0,1,0,0,-20.54,-15.47,20.59,14.97,0,0,0,0,Line,Texas,306,306,South Central,South Central,30.1784,-97.8887,30.1119,-98.0336
102802,3006126,3006176,0.00718,0.05004,0.00818,221.0,0.0,0.0,0.0,0.0,1,0,0,-20.54,-15.47,20.59,14.97,0,0,0,0,Line,Texas,306,306,South Central,South Central,30.1784,-97.8887,30.1119,-98.0336
102803,3006126,3006313,0.00918,0.0551,0.00748,98.0,0.0,0.0,0.0,0.0,1,0,0,21.25,-10.41,-21.2,9.96,0,0,0,0,Line,Texas,306,306,South Central,South Central,30.1784,-97.8887,30.321,-97.8848
102804,3006127,3006237,0.01441,0.08233,0.01237,98.0,0.0,0.0,0.0,0.0,1,0,0,5.43,1.76,-5.43,-3.04,0,0,0,0,Line,Texas,306,306,South Central,South Central,30.8911,-96.9076,31.0208,-97.1207
102805,3006338,3006127,0.01299,0.07418,0.01115,98.0,0.0,0.0,0.0,0.0,1,0,0,1.39,-19.34,-1.35,18.43,0,0,0,0,Line,Texas,306,306,South Central,South Central,30.7004,-96.8306,30.8911,-96.9076
102806,3006127,3008102,0.03512,0.08585,0.01124,98.0,0.0,0.0,0.0,0.0,1,0,0,-29.32,13.28,29.67,-13.61,0,0,0,0,Line,Texas,306,308,South Central,East,30.8911,-96.9076,31.0031,-96.689
102807,3006128,3006276,0.01619,0.03957,0.00518,200.0,0.0,0.0,0.0,0.0,1,0,0,-3.31,-23.12,3.39,22.81,0,0,0,0,Line,Texas,306,306,South Central,South Central,29.3055,-98.5311,29.2439,-98.6224
102808,3006129,3006309,0.02452,0.10724,0.01633,149.0,0.0,0.0,0.0,0.0,1,0,0,-39.11,-1.05,39.49,1.02,0,0,0,0,Line,Texas,306,306,South Central,South Central,29.6783,-99.3166,29.4274,-99.1411
102809,3006129,3006336,0.01251,0.07513,0.0102,98.0,0.0,0.0,0.0,0.0,1,0,0,29.26,-1.74,-29.15,1.36,0,0,0,0,Line,Texas,306,306,South Central,South Central,29.6783,-99.3166,29.7072,-99.0952
