bus_id,type,Pd,Qd,Gs,Bs,zone_id,Vm,Va,baseKV,loss_zone,Vmax,Vmin,lam_P,lam_Q,mu_Vmax,mu_Vmin,interconnect,lat,lon
3005432,1,42.02,11.91,0,0.0,305,1.00847,-62.852,161.0,12,1.1,0.9,0.0,0,0,0,Texas,32.8484,-97.9032
3005433,1,116.98,33.14,0,0.0,305,1.01155,-69.3204,161.0,17,1.1,0.9,0.0,0,0,0,Texas,32.7474,-97.2177
3005434,1,9.96,2.82,0,0.0,305,1.0246,-66.3435,161.0,17,1.1,0.9,0.0,0,0,0,Texas,33.0008,-97.4444
3005435,1,4.5,1.27,0,0.0,305,1.02145,-54.1174,161.0,12,1.1,0.9,0.0,0,0,0,Texas,32.6005,-98.1728
3005436,1,72.89,20.65,0,0.0,305,1.02654,-70.3929,161.0,16,1.1,0.9,0.0,0,0,0,Texas,32.9303,-96.7875
3005437,1,9.01,2.55,0,0.0,305,1.00475,-58.0167,161.0,13,1.1,0.9,0.0,0,0,0,Texas,31.6966,-97.0737
3005438,1,50.24,14.24,0,0.0,305,1.01572,-67.9833,161.0,17,1.1,0.9,0.0,0,0,0,Texas,32.7811,-97.3546
3005439,1,113.9,32.27,0,0.0,305,1.00738,-62.8199,161.0,14,1.1,0.9,0.0,0,0,0,Texas,32.3722,-96.7849
3005440,1,167.12,47.35,0,279.49,305,1.03,-69.5805,161.0,17,1.1,0.9,0.0,0,0,0,Texas,32.7228,-97.0802
3005441,1,145.18,41.13,0,0.0,305,1.02138,-66.2427,161.0,17,1.1,0.9,0.0,0,0,0,Texas,32.6529,-97.3795
3005442,1,43.72,12.39,0,0.0,305,1.0154,-68.3922,161.0,17,1.1,0.9,0.0,0,0,0,Texas,32.7491,-97.273
3005443,1,52.34,14.83,0,0.0,305,1.02453,-67.8121,161.0,17,1.1,0.9,0.0,0,0,0,Texas,32.7287,-97.3178
3005444,2,0.0,0.0,0,0.0,305,1.01323,-59.3524,500.0,17,1.1,0.9,0.0,0,0,0,Texas,32.4302,-97.0537
3005445,1,0.0,0.0,0,0.0,305,1.00783,-63.1432,161.0,17,1.1,0.9,0.0,0,0,0,Texas,32.4302,-97.0537
3005446,1,40.66,11.52,0,0.0,305,1.01442,-57.3942,161.0,13,1.1,0.9,0.0,0,0,0,Texas,31.4535,-97.1953
3005447,1,154.46,43.76,0,0.0,305,1.00671,-67.5717,161.0,17,1.1,0.9,0.0,0,0,0,Texas,32.6396,-97.2175
3005448,1,0.0,0.0,0,0.0,305,1.01911,-63.2983,500.0,17,1.1,0.9,0.0,0,0,0,Texas,32.665,-97.0247
3005449,1,266.99,75.65,0,0.0,305,1.02557,-66.6295,161.0,17,1.1,0.9,0.0,0,0,0,Texas,32.665,-97.0247
3005450,1,17.1,4.84,0,0.0,305,1.00155,-67.4432,161.0,16,1.1,0.9,0.0,0,0,0,Texas,33.2851,-96.5662
3005451,1,0.0,0.0,0,0.0,305,1.02962,-50.7269,500.0,13,1.1,0.9,0.0,0,0,0,Texas,31.219,-97.9682
3005452,1,106.6,30.2,0,0.0,305,1.02506,-52.0132,161.0,13,1.1,0.9,0.0,0,0,0,Texas,31.219,-97.9682
3005453,1,67.92,19.24,0,0.0,305,1.00922,-64.9136,161.0,17,1.1,0.9,0.0,0,0,0,Texas,32.3926,-97.3275
3005454,1,47.76,13.53,0,0.0,305,1.01271,-65.4706,161.0,16,1.1,0.9,0.0,0,0,0,Texas,33.0685,-96.0843
3005455,1,9.47,2.68,0,0.0,305,1.00048,-61.1021,161.0,12,1.1,0.9,0.0,0,0,0,Texas,33.3724,-97.67
3005456,1,12.62,3.58,0,0.0,305,1.02006,-47.7288,161.0,15,1.1,0.9,0.0,0,0,0,Texas,32.117,-98.9851
3005457,1,103.54,29.34,0,0.0,305,1.01021,-68.8275,161.0,17,1.1,0.9,0.0,0,0,0,Texas,32.8918,-97.1496
3005458,1,0.0,0.0,0,0.0,305,1.01733,-53.2938,161.0,13,1.1,0.9,0.0,0,0,0,Texas,30.8843,-97.3788
3005459,1,0.0,0.0,0,0.0,305,1.01958,-54.7106,115.0,13,1.1,0.9,0.0,0,0,0,Texas,30.8843,-97.3788
3005460,1,14.16,4.01,0,0.0,305,1.00184,-57.4254,115.0,13,1.1,0.9,0.0,0,0,0,Texas,30.8843,-97.3788
3005461,1,72.8,20.63,0,0.0,305,1.01283,-53.0142,161.0,13,1.1,0.9,0.0,0,0,0,Texas,31.1379,-97.3736
3005462,1,86.05,24.38,0,0.0,305,1.01184,-68.9668,161.0,16,1.1,0.9,0.0,0,0,0,Texas,32.6609,-96.8409
3005463,1,160.33,45.43,0,0.0,305,1.0215,-70.1649,161.0,17,1.1,0.9,0.0,0,0,0,Texas,32.8259,-96.9669
3005464,1,0.0,0.0,0,0.0,305,1.01721,-63.5214,500.0,16,1.1,0.9,0.0,0,0,0,Texas,33.1463,-96.8563
3005465,1,218.17,61.81,0,0.0,305,1.01927,-67.2048,161.0,16,1.1,0.9,0.0,0,0,0,Texas,33.1463,-96.8563
3005466,1,7.44,2.11,0,0.0,305,1.01103,-55.8782,161.0,13,1.1,0.9,0.0,0,0,0,Texas,31.468,-97.7353
3005467,1,28.23,8.0,0,0.0,305,1.02016,-70.2374,161.0,16,1.1,0.9,0.0,0,0,0,Texas,32.7877,-96.7994
3005468,1,42.13,11.94,0,0.0,305,1.01193,-69.1213,161.0,17,1.1,0.9,0.0,0,0,0,Texas,32.7039,-96.8719
3005469,1,8.5,2.41,0,0.0,305,1.01574,-68.1626,161.0,17,1.1,0.9,0.0,0,0,0,Texas,32.7086,-97.3635
3005470,1,70.52,19.98,0,0.0,305,1.02089,-57.1122,161.0,13,1.1,0.9,0.0,0,0,0,Texas,31.5297,-97.2604
3005471,1,1.44,0.41,0,0.0,305,1.02401,-53.1234,161.0,12,1.1,0.9,0.0,0,0,0,Texas,32.4554,-98.4182
3005472,1,4.57,1.29,0,0.0,305,1.00605,-45.6922,161.0,15,1.1,0.9,0.0,0,0,0,Texas,33.1877,-99.265
3005473,1,4.03,1.14,0,0.0,305,1.00886,-59.5149,161.0,18,1.1,0.9,0.0,0,0,0,Texas,32.2662,-97.6551
3005474,1,3.11,0.88,0,0.0,305,1.00475,-59.3784,161.0,14,1.1,0.9,0.0,0,0,0,Texas,31.8817,-97.0854
3005475,1,59.28,16.8,0,0.0,305,1.01089,-67.5615,161.0,17,1.1,0.9,0.0,0,0,0,Texas,32.4149,-97.1964
3005476,1,10.97,3.11,0,0.0,305,0.997885,-62.0011,161.0,14,1.1,0.9,0.0,0,0,0,Texas,32.0432,-96.3509
3005477,1,79.03,22.39,0,0.0,305,1.01754,-54.949,161.0,13,1.1,0.9,0.0,0,0,0,Texas,31.0509,-97.6446
3005478,1,137.94,39.08,0,406.1,305,1.03,-69.6563,161.0,17,1.1,0.9,0.0,0,0,0,Texas,32.7966,-96.9549
3005479,1,0.0,0.0,0,0.0,305,1.01422,-61.4243,500.0,17,1.1,0.9,0.0,0,0,0,Texas,32.5327,-97.3065
3005480,1,179.23,50.78,0,0.0,305,1.00874,-64.8748,161.0,17,1.1,0.9,0.0,0,0,0,Texas,32.5327,-97.3065
3005481,1,58.18,16.49,0,0.0,305,1.00521,-66.1868,161.0,17,1.1,0.9,0.0,0,0,0,Texas,32.6359,-97.5035
3005482,1,69.18,19.6,0,263.75,305,1.03,-70.9628,161.0,16,1.1,0.9,0.0,0,0,0,Texas,32.8359,-96.7955
3005483,1,84.63,23.98,0,0.0,305,1.02096,-67.5484,161.0,17,1.1,0.9,0.0,0,0,0,Texas,32.8866,-97.2084
3005484,1,6.29,1.78,0,0.0,305,1.02357,-43.8987,161.0,15,1.1,0.9,0.0,0,0,0,Texas,32.0069,-99.2908
3005485,1,4.69,1.33,0,0.0,305,1.01625,-59.6484,161.0,14,1.1,0.9,0.0,0,0,0,Texas,32.1229,-96.7237
3006001,1,103.81,29.41,0,202.82,306,1.03,-56.299,115.0,22,1.1,0.9,0.0,0,0,0,Texas,29.4878,-98.2915
3006002,1,32.48,9.2,0,0.0,306,1.01125,-56.3084,115.0,26,1.1,0.9,0.0,0,0,0,Texas,29.6523,-98.6562
3006003,1,0.0,0.0,0,0.0,306,1.03342,-45.9385,500.0,25,1.1,0.9,0.0,0,0,0,Texas,30.1456,-97.2708
3006004,1,0.0,0.0,0,0.0,306,1.02083,-42.4468,230.0,25,1.1,0.9,0.0,0,0,0,Texas,30.1456,-97.2708
3006005,1,75.48,21.39,0,0.0,306,1.02318,-45.6373,115.0,25,1.1,0.9,0.0,0,0,0,Texas,30.1456,-97.2708
3006006,2,0.0,0.0,0,0.0,306,1.04,-44.5382,13.8,25,1.1,0.9,0.0,0,0,0,Texas,30.1456,-97.2708
3006007,2,0.0,0.0,0,0.0,306,1.03342,-45.9385,13.8,25,1.1,0.9,0.0,0,0,0,Texas,30.1456,-97.2708
3006008,2,0.0,0.0,0,0.0,306,1.04,-44.4176,13.8,25,1.1,0.9,0.0,0,0,0,Texas,30.1456,-97.2708
3006009,2,0.0,0.0,0,0.0,306,1.04,-43.3902,13.8,25,1.1,0.9,0.0,0,0,0,Texas,30.1456,-97.2708
3006010,2,0.0,0.0,0,0.0,306,1.04,-44.1686,13.8,25,1.1,0.9,0.0,0,0,0,Texas,30.1456,-97.2708
3006011,1,24.02,6.81,0,0.0,306,1.01432,-51.8327,115.0,22,1.1,0.9,0.0,0,0,0,Texas,29.6005,-98.0476
3006012,1,13.51,3.83,0,84.83,306,1.03,-49.4078,115.0,25,1.1,0.9,0.0,0,0,0,Texas,30.3039,-97.2189
3006013,1,94.89,26.89,0,0.0,306,0.997373,-57.3123,115.0,26,1.1,0.9,0.0,0,0,0,Texas,29.3714,-98.5934
3006014,1,5.51,1.56,0,0.0,306,1.02076,-51.3342,115.0,24,1.1,0.9,0.0,0,0,0,Texas,29.7007,-97.3013
3006015,1,24.76,7.02,0,0.0,306,1.01489,-55.6916,115.0,26,1.1,0.9,0.0,0,0,0,Texas,29.283,-98.7373
3006016,1,176.43,49.99,0,0.0,306,1.01267,-56.4049,115.0,26,1.1,0.9,0.0,0,0,0,Texas,29.4606,-98.5713
3006017,1,83.31,23.6,0,0.0,306,1.00936,-54.6786,115.0,22,1.1,0.9,0.0,0,0,0,Texas,29.575,-98.2206
3006018,1,2.46,0.7,0,0.0,306,1.00168,-56.0917,115.0,23,1.1,0.9,0.0,0,0,0,Texas,30.2424,-97.6592
3006019,1,59.07,16.74,0,0.0,306,1.00188,-56.7513,115.0,23,1.1,0.9,0.0,0,0,0,Texas,30.2933,-97.7661
3006020,1,16.53,4.68,0,0.0,306,1.02208,-51.1085,115.0,23,1.1,0.9,0.0,0,0,0,Texas,30.5309,-98.3778
3006021,1,0.0,0.0,0,0.0,306,1.03182,-48.5812,500.0,23,1.1,0.9,0.0,0,0,0,Texas,30.5626,-97.9079
3006022,1,0.0,0.0,0,0.0,306,1.02322,-51.2697,230.0,23,1.1,0.9,0.0,0,0,0,Texas,30.5626,-97.9079
3006023,1,132.89,37.65,0,0.0,306,1.01245,-55.0032,115.0,23,1.1,0.9,0.0,0,0,0,Texas,30.5626,-97.9079
3006024,1,84.99,24.08,0,238.26,306,1.03,-58.4771,115.0,23,1.1,0.9,0.0,0,0,0,Texas,30.3043,-97.6857
3006025,1,64.63,18.31,0,343.3,306,1.03,-56.6483,115.0,26,1.1,0.9,0.0,0,0,0,Texas,29.59,-98.5253
3006026,1,22.12,6.27,0,0.0,306,1.00378,-55.4708,115.0,26,1.1,0.9,0.0,0,0,0,Texas,29.3413,-98.7056
3006027,1,64.98,18.41,0,0.0,306,1.0196,-52.0777,115.0,23,1.1,0.9,0.0,0,0,0,Texas,30.3386,-97.3612
3006028,1,103.35,29.28,0,0.0,306,0.998745,-56.4984,115.0,23,1.1,0.9,0.0,0,0,0,Texas,30.2162,-97.856
3006029,1,6.98,1.98,0,0.0,306,1.02222,-46.0918,115.0,24,1.1,0.9,0.0,0,0,0,Texas,28.9522,-97.8872
3006030,1,0.0,0.0,0,0.0,306,1.01725,-35.5493,230.0,24,1.1,0.9,0.0,0,0,0,Texas,29.2023,-97.0763
3006031,1,29.18,8.27,0,0.0,306,1.01292,-38.1754,115.0,24,1.1,0.9,0.0,0,0,0,Texas,29.2023,-97.0763
3006032,1,36.4,10.31,0,0.0,306,1.00177,-59.0254,115.0,23,1.1,0.9,0.0,0,0,0,Texas,30.3197,-97.9582
3006033,1,0.0,0.0,0,0.0,306,1.02257,-50.3606,500.0,23,1.1,0.9,0.0,0,0,0,Texas,30.4385,-97.5946
3006034,1,0.0,0.0,0,0.0,306,1.01468,-52.4908,230.0,23,1.1,0.9,0.0,0,0,0,Texas,30.4385,-97.5946
3006035,1,206.37,58.47,0,0.0,306,1.00672,-55.4542,115.0,23,1.1,0.9,0.0,0,0,0,Texas,30.4385,-97.5946
3006036,1,0.0,0.0,0,0.0,306,1.0156,-51.2786,230.0,22,1.1,0.9,0.0,0,0,0,Texas,29.5859,-98.4068
3006037,1,147.53,41.8,0,0.0,306,1.01164,-53.9506,115.0,22,1.1,0.9,0.0,0,0,0,Texas,29.5859,-98.4068
3006038,1,0.0,0.0,0,0.0,306,1.02972,-48.8695,500.0,23,1.1,0.9,0.0,0,0,0,Texas,30.2934,-97.7844
3006039,1,0.0,0.0,0,0.0,306,1.01328,-52.6721,230.0,23,1.1,0.9,0.0,0,0,0,Texas,30.2934,-97.7844
3006040,1,80.78,22.89,0,0.0,306,1.00334,-56.5093,115.0,23,1.1,0.9,0.0,0,0,0,Texas,30.2934,-97.7844
3006041,2,0.0,0.0,0,0.0,306,1.0337,-48.8739,13.8,23,1.1,0.9,0.0,0,0,0,Texas,30.2934,-97.7844
3006042,2,0.0,0.0,0,0.0,306,1.04,-48.8773,13.8,23,1.1,0.9,0.0,0,0,0,Texas,30.2934,-97.7844
3006043,1,148.3,42.02,0,0.0,306,1.00103,-54.983,115.0,26,1.1,0.9,0.0,0,0,0,Texas,29.462,-98.6768
3006044,1,18.3,5.18,0,0.0,306,1.0018,-56.251,115.0,26,1.1,0.9,0.0,0,0,0,Texas,29.4151,-98.4591
3006045,1,0.0,0.0,0,0.0,306,1.02712,-48.4341,500.0,26,1.1,0.9,0.0,0,0,0,Texas,29.5889,-98.6139
3006046,1,0.0,0.0,0,0.0,306,1.02138,-51.5277,230.0,26,1.1,0.9,0.0,0,0,0,Texas,29.5889,-98.6139
3006047,1,149.85,42.46,0,0.0,306,1.01492,-55.9613,115.0,26,1.1,0.9,0.0,0,0,0,Texas,29.5889,-98.6139
3006048,2,0.0,0.0,0,0.0,306,1.02712,-48.4341,13.8,26,1.1,0.9,0.0,0,0,0,Texas,29.5889,-98.6139
3006049,2,0.0,0.0,0,0.0,306,1.02712,-48.4341,13.8,26,1.1,0.9,0.0,0,0,0,Texas,29.5889,-98.6139
3006050,2,0.0,0.0,0,0.0,306,1.02712,-48.4341,13.8,26,1.1,0.9,0.0,0,0,0,Texas,29.5889,-98.6139
3006051,2,0.0,0.0,0,0.0,306,1.0344,-47.6545,13.8,26,1.1,0.9,0.0,0,0,0,Texas,29.5889,-98.6139
3006052,2,0.0,0.0,0,0.0,306,1.02712,-48.4341,13.8,26,1.1,0.9,0.0,0,0,0,Texas,29.5889,-98.6139
3006053,2,0.0,0.0,0,0.0,306,1.0354,-47.5361,13.8,26,1.1,0.9,0.0,0,0,0,Texas,29.5889,-98.6139
3006054,2,0.0,0.0,0,0.0,306,1.04,-46.7303,13.8,26,1.1,0.9,0.0,0,0,0,Texas,29.5889,-98.6139
3006055,1,4.93,1.4,0,0.0,306,1.02571,-58.2569,115.0,26,1.1,0.9,0.0,0,0,0,Texas,29.9033,-98.5564
3006056,1,0.0,0.0,0,0.0,306,1.02532,-46.0353,500.0,22,1.1,0.9,0.0,0,0,0,Texas,29.6969,-98.0707
3006057,1,0.0,0.0,0,0.0,306,1.02049,-48.8793,230.0,22,1.1,0.9,0.0,0,0,0,Texas,29.6969,-98.0707
3006058,1,178.64,50.61,0,0.0,306,1.01372,-51.199,115.0,22,1.1,0.9,0.0,0,0,0,Texas,29.6969,-98.0707
3006059,1,3.44,0.97,0,0.0,306,1.02621,-54.8554,115.0,26,1.1,0.9,0.0,0,0,0,Texas,29.2853,-99.3292
3006060,1,74.53,21.12,0,0.0,306,1.00929,-57.3401,115.0,26,1.1,0.9,0.0,0,0,0,Texas,29.6975,-98.4867
3006061,1,147.9,41.91,0,0.0,306,1.00347,-57.2937,115.0,23,1.1,0.9,0.0,0,0,0,Texas,30.3825,-97.6735
3006062,1,0.0,0.0,0,0.0,306,1.02014,-33.631,500.0,25,1.1,0.9,0.0,0,0,0,Texas,30.2151,-96.4103
3006063,1,0.0,0.0,0,0.0,306,1.01686,-36.6631,230.0,25,1.1,0.9,0.0,0,0,0,Texas,30.2151,-96.4103
3006064,1,82.48,23.37,0,0.0,306,1.01026,-39.9404,115.0,25,1.1,0.9,0.0,0,0,0,Texas,30.2151,-96.4103
3006065,1,14.86,4.21,0,0.0,306,1.00647,-56.3197,115.0,23,1.1,0.9,0.0,0,0,0,Texas,30.7733,-98.0452
3006066,1,0.0,0.0,0,0.0,306,1.02701,-46.6457,500.0,22,1.1,0.9,0.0,0,0,0,Texas,29.6244,-98.1419
3006067,1,0.0,0.0,0,0.0,306,1.02117,-48.9556,230.0,22,1.1,0.9,0.0,0,0,0,Texas,29.6244,-98.1419
3006068,1,0.0,0.0,0,0.0,306,1.0145,-52.7631,115.0,22,1.1,0.9,0.0,0,0,0,Texas,29.6244,-98.1419
3006069,2,0.0,0.0,0,0.0,306,1.03,-45.8237,18.0,22,1.1,0.9,0.0,0,0,0,Texas,29.6244,-98.1419
3006070,2,0.0,0.0,0,0.0,306,1.03,-44.5298,18.0,22,1.1,0.9,0.0,0,0,0,Texas,29.6244,-98.1419
3006071,2,0.0,0.0,0,0.0,306,1.03,-46.0869,18.0,22,1.1,0.9,0.0,0,0,0,Texas,29.6244,-98.1419
3006072,2,0.0,0.0,0,0.0,306,1.02701,-46.6457,18.0,22,1.1,0.9,0.0,0,0,0,Texas,29.6244,-98.1419
3006073,2,0.0,0.0,0,0.0,306,1.03,-45.4856,18.0,22,1.1,0.9,0.0,0,0,0,Texas,29.6244,-98.1419
3006074,2,0.0,0.0,0,0.0,306,1.03,-45.4965,18.0,22,1.1,0.9,0.0,0,0,0,Texas,29.6244,-98.1419
3006075,1,0.0,0.0,0,0.0,306,1.02127,-31.9481,500.0,25,1.1,0.9,0.0,0,0,0,Texas,29.9172,-96.7506
3006076,1,0.0,0.0,0,0.0,306,1.02213,-34.1157,230.0,25,1.1,0.9,0.0,0,0,0,Texas,29.9172,-96.7506
3006077,1,0.0,0.0,0,0.0,306,1.02181,-36.1996,115.0,25,1.1,0.9,0.0,0,0,0,Texas,29.9172,-96.7506
3006078,2,0.0,0.0,0,0.0,306,1.01262,-28.8316,22.0,25,1.1,0.9,0.0,0,0,0,Texas,29.9172,-96.7506
3006079,2,0.0,0.0,0,0.0,306,1.01774,-30.9477,22.0,25,1.1,0.9,0.0,0,0,0,Texas,29.9172,-96.7506
3006080,2,0.0,0.0,0,0.0,306,1.01623,-30.5817,22.0,25,1.1,0.9,0.0,0,0,0,Texas,29.9172,-96.7506
3006081,1,0.0,0.0,0,0.0,306,1.0251,-50.1914,115.0,23,1.1,0.9,0.0,0,0,0,Texas,30.5553,-98.2576
3006082,2,0.0,0.0,0,0.0,306,1.04,-47.6392,13.8,23,1.1,0.9,0.0,0,0,0,Texas,30.5553,-98.2576
3006083,2,0.0,0.0,0,0.0,306,1.04,-41.3058,13.8,23,1.1,0.9,0.0,0,0,0,Texas,30.5553,-98.2576
3006084,1,0.0,0.0,0,0.0,306,1.01183,-54.7957,115.0,23,1.1,0.9,0.0,0,0,0,Texas,30.557,-97.6903
3006085,2,0.0,0.0,0,0.0,306,1.01193,-54.5295,13.8,23,1.1,0.9,0.0,0,0,0,Texas,30.557,-97.6903
3006086,2,0.0,0.0,0,0.0,306,1.01198,-52.1118,13.8,23,1.1,0.9,0.0,0,0,0,Texas,30.557,-97.6903
3006087,2,0.0,0.0,0,0.0,306,1.01183,-54.7957,13.8,23,1.1,0.9,0.0,0,0,0,Texas,30.557,-97.6903
3006088,2,0.0,0.0,0,0.0,306,1.01203,-54.3753,13.8,23,1.1,0.9,0.0,0,0,0,Texas,30.557,-97.6903
3006089,2,0.0,0.0,0,0.0,306,1.01205,-53.2989,13.8,23,1.1,0.9,0.0,0,0,0,Texas,30.557,-97.6903
3006090,2,0.0,0.0,0,0.0,306,1.01203,-53.1036,13.8,23,1.1,0.9,0.0,0,0,0,Texas,30.557,-97.6903
3006091,1,37.81,10.71,0,114.19,306,1.03,-58.2239,115.0,23,1.1,0.9,0.0,0,0,0,Texas,30.0344,-98.1428
3006092,1,35.66,10.1,0,44.78,306,1.03,-47.5866,115.0,24,1.1,0.9,0.0,0,0,0,Texas,29.477,-97.4489
3006093,1,40.54,11.49,0,0.0,306,1.00362,-55.5282,115.0,22,1.1,0.9,0.0,0,0,0,Texas,29.6905,-98.4018
3006094,1,67.98,19.26,0,0.0,306,1.01052,-55.0589,115.0,22,1.1,0.9,0.0,0,0,0,Texas,29.6272,-98.4271
3006095,1,68.37,19.37,0,0.0,306,1.01209,-57.0501,115.0,23,1.1,0.9,0.0,0,0,0,Texas,30.56,-97.5461
3006096,1,25.78,7.3,0,72.69,306,1.03,-52.8496,115.0,24,1.1,0.9,0.0,0,0,0,Texas,29.6961,-97.4707
3006097,1,105.36,29.85,0,0.0,306,1.00166,-56.0496,115.0,26,1.1,0.9,0.0,0,0,0,Texas,29.5886,-98.4746
3006098,1,132.22,37.46,0,0.0,306,1.00247,-57.8115,115.0,23,1.1,0.9,0.0,0,0,0,Texas,30.388,-97.7069
3006099,1,21.38,6.06,0,0.0,306,1.00381,-56.2269,115.0,26,1.1,0.9,0.0,0,0,0,Texas,29.4606,-98.4386
3006100,1,37.71,10.69,0,0.0,306,1.00346,-56.3508,115.0,22,1.1,0.9,0.0,0,0,0,Texas,29.3536,-98.2383
3006101,1,0.0,0.0,0,0.0,306,1.02399,-32.928,500.0,25,1.1,0.9,0.0,0,0,0,Texas,30.0381,-96.9875
3006102,1,0.0,0.0,0,0.0,306,1.02241,-36.0251,230.0,25,1.1,0.9,0.0,0,0,0,Texas,30.0381,-96.9875
3006103,1,34.21,9.69,0,54.27,306,1.03,-41.754,115.0,25,1.1,0.9,0.0,0,0,0,Texas,30.0381,-96.9875
3006104,2,0.0,0.0,0,0.0,306,1.03131,-32.139,13.8,25,1.1,0.9,0.0,0,0,0,Texas,30.0381,-96.9875
3006105,2,0.0,0.0,0,0.0,306,1.03555,-31.6617,13.8,25,1.1,0.9,0.0,0,0,0,Texas,30.0381,-96.9875
3006106,2,0.0,0.0,0,0.0,306,1.0299,-32.3019,13.8,25,1.1,0.9,0.0,0,0,0,Texas,30.0381,-96.9875
3006107,1,0.0,0.0,0,0.0,306,1.03338,-47.501,500.0,25,1.1,0.9,0.0,0,0,0,Texas,30.5659,-97.064
3006108,1,0.0,0.0,0,0.0,306,1.01736,-47.6199,230.0,25,1.1,0.9,0.0,0,0,0,Texas,30.5659,-97.064
3006109,1,14.44,4.09,0,0.0,306,1.02074,-50.4854,115.0,25,1.1,0.9,0.0,0,0,0,Texas,30.5659,-97.064
3006110,2,0.0,0.0,0,0.0,306,1.04,-45.7446,13.8,25,1.1,0.9,0.0,0,0,0,Texas,30.5659,-97.064
3006111,2,0.0,0.0,0,0.0,306,1.04,-45.8003,13.8,25,1.1,0.9,0.0,0,0,0,Texas,30.5659,-97.064
3006112,1,16.16,4.58,0,0.0,306,1.00788,-54.5207,115.0,26,1.1,0.9,0.0,0,0,0,Texas,29.1998,-98.8422
3006113,1,20.52,5.81,0,0.0,306,0.998759,-57.1406,115.0,23,1.1,0.9,0.0,0,0,0,Texas,30.2706,-97.7426
3006114,1,70.54,19.99,0,0.0,306,0.993453,-57.779,115.0,26,1.1,0.9,0.0,0,0,0,Texas,29.4715,-98.6178
3006115,1,131.13,37.15,0,0.0,306,1.00226,-56.5272,115.0,22,1.1,0.9,0.0,0,0,0,Texas,29.556,-98.3603
3006116,1,56.85,16.11,0,0.0,306,1.00382,-57.6468,115.0,23,1.1,0.9,0.0,0,0,0,Texas,30.4655,-97.3841
3006117,1,27.2,7.71,0,0.0,306,1.02458,-44.0648,115.0,25,1.1,0.9,0.0,0,0,0,Texas,30.0139,-97.1821
3006118,1,0.0,0.0,0,0.0,306,1.03163,-49.0182,500.0,23,1.1,0.9,0.0,0,0,0,Texas,30.5039,-97.8242
3006119,1,0.0,0.0,0,0.0,306,1.0196,-52.5314,230.0,23,1.1,0.9,0.0,0,0,0,Texas,30.5039,-97.8242
3006120,1,195.3,55.33,0,0.0,306,1.01816,-55.7595,115.0,23,1.1,0.9,0.0,0,0,0,Texas,30.5039,-97.8242
3006121,1,120.8,34.23,0,0.0,306,1.01176,-56.1792,115.0,26,1.1,0.9,0.0,0,0,0,Texas,29.5373,-98.4879
3006122,1,22.71,6.43,0,0.0,306,1.01131,-39.1006,115.0,24,1.1,0.9,0.0,0,0,0,Texas,29.38,-96.8362
3006123,1,45.11,12.78,0,0.0,306,1.00151,-57.0888,115.0,23,1.1,0.9,0.0,0,0,0,Texas,30.3557,-97.6447
3006124,1,57.42,16.27,0,0.0,306,1.00862,-53.3762,115.0,22,1.1,0.9,0.0,0,0,0,Texas,29.7588,-98.1905
3006125,1,2.59,0.73,0,0.0,306,1.00102,-53.5935,115.0,22,1.1,0.9,0.0,0,0,0,Texas,29.2935,-98.057
3006126,1,50.38,14.27,0,0.0,306,1.00081,-56.5132,115.0,23,1.1,0.9,0.0,0,0,0,Texas,30.1784,-97.8887
3006127,1,25.24,7.15,0,38.28,306,1.03,-52.7372,115.0,25,1.1,0.9,0.0,0,0,0,Texas,30.8911,-96.9076
3006128,1,52.8,14.96,0,0.0,306,0.998975,-57.8006,115.0,26,1.1,0.9,0.0,0,0,0,Texas,29.3055,-98.5311
3006129,1,9.86,2.79,0,0.0,306,1.00363,-56.7147,115.0,26,1.1,0.9,0.0,0,0,0,Texas,29.6783,-99.3166
3006130,1,13.4,3.8,0,0.0,306,1.00158,-56.1961,115.0,23,1.1,0.9,0.0,0,0,0,Texas,30.1328,-97.8747
3006131,1,43.85,12.43,0,0.0,306,1.00483,-56.8717,115.0,22,1.1,0.9,0.0,0,0,0,Texas,29.8948,-98.391
3006132,1,64.74,18.34,0,0.0,306,0.991853,-58.0114,115.0,23,1.1,0.9,0.0,0,0,0,Texas,30.3222,-97.7402
3006133,1,10.44,2.96,0,0.0,306,1.01813,-49.4191,115.0,25,1.1,0.9,0.0,0,0,0,Texas,29.7276,-97.1585
3006134,1,7.62,2.16,0,0.0,306,1.02323,-56.8402,115.0,23,1.1,0.9,0.0,0,0,0,Texas,30.7109,-97.4139
3006135,1,21.71,6.15,0,0.0,306,1.00925,-37.6839,115.0,25,1.1,0.9,0.0,0,0,0,Texas,30.043,-96.6992
3006136,1,71.18,20.17,0,0.0,306,1.01429,-56.9272,115.0,23,1.1,0.9,0.0,0,0,0,Texas,30.6479,-97.7532
3006137,1,42.18,11.95,0,0.0,306,0.990701,-58.9857,115.0,23,1.1,0.9,0.0,0,0,0,Texas,30.3779,-97.895
3006138,1,27.68,7.84,0,0.0,306,1.0121,-58.5661,115.0,26,1.1,0.9,0.0,0,0,0,Texas,29.6897,-98.9112
3006139,1,9.61,2.72,0,0.0,306,1.0142,-52.2191,115.0,25,1.1,0.9,0.0,0,0,0,Texas,29.844,-97.358
3006140,1,11.69,3.31,0,0.0,306,1.02002,-55.9014,115.0,23,1.1,0.9,0.0,0,0,0,Texas,30.8186,-97.5025
